0,0,0,0.02
0,0,0,0.04
0,0,0,0.06
0,0,0,0.08
0,0,0,0.1
0,0,0,0.12
0,0,0,0.14
0,0,0,0.16
0,0,0,0.18
0,0,0,0.2
0,0,0,0.22
0,0,0,0.24
0,0,0,0.26
0,0,0,0.28
0,0,0,0.3
0,0,0,0.32
0,0,0,0.34
0,0,0,0.36
0,0,0,0.38
0,0,0,0.4
0,0,0,0.42
0,0,0,0.44
0,0,0,0.46
0,0,0,0.48
0,0,0,0.5
0,0,0,0.52
0,0,0,0.54
0,0,0,0.56
0,0,0,0.58
0,0,0,0.6
0,0,0,0.62
0,0,0,0.64
0,0,0,0.66
0,0,0,0.68
0,0,0,0.7
0,0,0,0.72
0,0,0,0.74
0,0,0,0.76
0,0,0,0.78
0,0,0,0.8
0,0,0,0.82
0,0,0,0.84
0,0,0,0.86
0,0,0,0.88
0,0,0,0.9
0,0,0,0.92
0,0,0,0.94
0,0,0,0.96
0,0,0,0.98
0,0,0,1
0,0,0,1.02
0,0,0,1.04
0,0,0,1.06
0,0,0,1.08
0,0,0,1.1
0,0,0,1.12
0,0,0,1.14
0,0,0,1.16
0,0,0,1.18
0,0,0,1.2
0,0,0,1.22
0,0,0,1.24
0,0,0,1.26
0,0,0,1.28
0,0,0,1.3
0,0,0,1.32
0,0,0,1.34
0,0,0,1.36
0,-1,0,1.38
1,-1,0,1.4
1,-2,0,1.42
1,-2,0,1.44
0,-2,0,1.46
1,-3,0,1.48
1,-3,0,1.5
1,-4,0,1.52
1,-5,0,1.54
1,-6,0,1.56
1,-7,0,1.58
2,-8,0,1.6
2,-10,0,1.62
2,-11,0,1.64
3,-13,0,1.66
3,-14,-1,1.68
4,-15,-1,1.7
5,-17,-1,1.72
5,-19,-2,1.74
6,-20,-2,1.76
7,-21,-2,1.78
7,-23,-2,1.8
7,-24,-3,1.82
8,-25,-3,1.84
8,-26,-3,1.86
8,-27,-2,1.88
8,-28,-2,1.9
9,-29,-2,1.92
9,-30,-2,1.94
9,-32,-2,1.96
10,-33,-3,1.98
10,-34,-3,2
11,-35,-3,2.02
11,-36,-4,2.04
11,-38,-4,2.06
11,-39,-4,2.08
13,-41,-5,2.1
14,-42,-6,2.12
14,-44,-7,2.14
15,-45,-8,2.16
15,-46,-8,2.18
15,-47,-8,2.2
14,-48,-8,2.22
12,-49,-7,2.24
10,-50,-6,2.26
9,-50,-5,2.28
8,-51,-5,2.3
8,-51,-4,2.32
8,-52,-4,2.34
8,-54,-3,2.36
7,-55,-3,2.38
7,-57,-2,2.4
6,-58,-2,2.42
6,-59,-1,2.44
6,-60,-1,2.46
6,-61,-1,2.48
6,-62,-1,2.5
6,-63,0,2.52
6,-64,-1,2.54
6,-65,-1,2.56
7,-66,-1,2.58
9,-67,-3,2.6
10,-68,-4,2.62
10,-69,-4,2.64
10,-70,-4,2.66
10,-71,-4,2.68
10,-72,-3,2.7
10,-73,-3,2.72
9,-74,-3,2.74
8,-74,-1,2.76
6,-75,0,2.78
5,-76,0,2.8
4,-77,1,2.82
3,-78,2,2.84
3,-79,3,2.86
0,-80,5,2.88
-3,-80,9,2.9
-8,-81,14,2.92
-13,-81,19,2.94
-16,-82,22,2.96
-22,-82,27,2.98
-28,-83,33,3
-32,-84,37,3.02
-35,-84,39,3.04
-35,-84,39,3.06
-35,-84,39,3.08
-36,-85,40,3.1
-33,-85,37,3.12
-32,-86,36,3.14
-36,-86,39,3.16
-38,-86,41,3.18
-44,-86,48,3.2
-55,-86,58,3.22
-65,-86,68,3.24
-73,-85,76,3.26
-81,-85,84,3.28
-82,-85,85,3.3
-83,-85,86,3.32
-88,-85,90,3.34
-91,-85,93,3.36
-91,-85,93,3.38
-92,-84,95,3.4
-90,-84,93,3.42
-87,-84,90,3.44
-87,-84,89,3.46
-84,-85,86,3.48
-77,-85,80,3.5
-67,-85,70,3.52
-53,-84,56,3.54
-44,-83,47,3.56
-36,-82,38,3.58
-28,-80,30,3.6
-25,-80,26,3.62
-24,-80,25,3.64
-21,-78,21,3.66
-18,-77,18,3.68
-16,-75,16,3.7
-15,-74,15,3.72
-15,-73,15,3.74
-15,-71,14,3.76
-13,-69,11,3.78
-12,-68,10,3.8
-13,-67,11,3.82
-14,-65,12,3.84
-14,-62,11,3.86
-15,-61,12,3.88
-15,-60,11,3.9
-15,-59,11,3.92
-14,-58,11,3.94
-14,-56,11,3.96
-13,-55,10,3.98
-12,-54,9,4
-11,-54,8,4.02
-8,-54,5,4.04
-5,-52,3,4.06
-5,-50,2,4.08
-8,-48,4,4.1
-10,-47,6,4.12
-10,-45,6,4.14
-11,-42,6,4.16
-11,-40,7,4.18
-11,-39,7,4.2
-10,-37,7,4.22
-10,-34,7,4.24
-10,-32,7,4.26
-9,-30,6,4.28
-8,-28,5,4.3
-7,-27,5,4.32
-6,-25,4,4.34
-5,-24,4,4.36
-5,-23,3,4.38
-5,-21,3,4.4
-5,-20,3,4.42
-5,-19,3,4.44
-5,-18,2,4.46
-5,-17,2,4.48
-5,-16,2,4.5
-5,-14,1,4.52
-5,-12,1,4.54
-4,-10,0,4.56
-4,-9,0,4.58
-3,-8,0,4.6
-4,-7,0,4.62
-4,-5,0,4.64
-4,-3,0,4.66
-4,-2,-1,4.68
-4,0,-1,4.7
-4,0,-1,4.72
-4,2,-1,4.74
-4,3,-1,4.76
-4,4,-1,4.78
-4,4,-1,4.8
-5,5,-1,4.82
-5,5,-1,4.84
-6,6,-2,4.86
-5,6,-2,4.88
-4,6,-2,4.9
-3,6,-2,4.92
-3,7,-2,4.94
-3,7,-2,4.96
-3,7,-2,4.98
-4,8,-3,5
-4,9,-4,5.02
-4,11,-4,5.04
-3,13,-5,5.06
-2,14,-4,5.08
-2,16,-4,5.1
-1,18,-4,5.12
-2,19,-4,5.14
-1,21,-3,5.16
-2,23,-3,5.18
-2,25,-3,5.2
-2,27,-2,5.22
-2,29,-2,5.24
-2,31,-3,5.26
-3,33,-3,5.28
-4,34,-4,5.3
-4,36,-5,5.32
-5,38,-6,5.34
-5,40,-6,5.36
-5,42,-7,5.38
-6,44,-7,5.4
-6,46,-7,5.42
-5,48,-8,5.44
-5,50,-8,5.46
-5,51,-9,5.48
-6,52,-10,5.5
-7,54,-10,5.52
-7,55,-10,5.54
-8,57,-11,5.56
-10,58,-13,5.58
-11,59,-14,5.6
-11,60,-14,5.62
-12,61,-13,5.64
-14,63,-13,5.66
-15,64,-14,5.68
-17,66,-15,5.7
-19,68,-16,5.72
-22,70,-19,5.74
-28,72,-24,5.76
-36,74,-31,5.78
-48,77,-41,5.8
-60,78,-51,5.82
-73,78,-63,5.84
-85,78,-75,5.86
-93,78,-84,5.88
-98,78,-89,5.9
-104,79,-95,5.92
-111,79,-101,5.94
-117,79,-108,5.96
-122,79,-112,5.98
-126,78,-118,6
-130,77,-122,6.02
-133,76,-126,6.04
-136,75,-129,6.06
-137,74,-131,6.08
-137,73,-131,6.1
-137,72,-132,6.12
-137,72,-132,6.14
-136,72,-131,6.16
-135,72,-130,6.18
-134,73,-129,6.2
-132,74,-127,6.22
-127,76,-123,6.24
-120,77,-116,6.26
-109,78,-105,6.28
-97,79,-94,6.3
-85,79,-83,6.32
-76,79,-74,6.34
-67,79,-65,6.36
-58,78,-56,6.38
-49,77,-47,6.4
-40,76,-39,6.42
-32,74,-31,6.44
-27,71,-27,6.46
-24,69,-24,6.48
-22,67,-23,6.5
-20,64,-20,6.52
-16,62,-17,6.54
-13,58,-14,6.56
-10,55,-12,6.58
-9,53,-11,6.6
-8,51,-10,6.62
-8,49,-9,6.64
-7,47,-9,6.66
-7,46,-9,6.68
-6,45,-9,6.7
-6,43,-9,6.72
-6,42,-8,6.74
-5,40,-8,6.76
-5,39,-7,6.78
-5,37,-7,6.8
-5,36,-7,6.82
-4,34,-6,6.84
-3,33,-5,6.86
-3,32,-5,6.88
-2,30,-4,6.9
-2,27,-3,6.92
-2,25,-3,6.94
-2,23,-3,6.96
-2,21,-3,6.98
-2,20,-3,7
-3,19,-3,7.02
-4,17,-3,7.04
-5,16,-2,7.06
-5,16,-2,7.08
-5,16,-2,7.1
-4,15,-2,7.12
-3,13,-1,7.14
-2,12,-1,7.16
-2,10,-1,7.18
-1,9,-1,7.2
-1,8,0,7.22
0,7,0,7.24
0,6,0,7.26
0,4,0,7.28
0,3,0,7.3
0,2,0,7.32
0,1,0,7.34
0,0,0,7.36
0,0,0,7.38
0,0,0,7.4
0,0,0,7.42
0,0,0,7.44
0,-1,0,7.46
0,-1,0,7.48
0,-1,0,7.5
0,-2,0,7.52
0,-2,0,7.54
0,-3,0,7.56
0,-3,0,7.58
0,-3,0,7.6
0,-4,0,7.62
0,-4,0,7.64
0,-4,0,7.66
0,-4,0,7.68
0,-4,0,7.7
0,-4,0,7.72
0,-4,0,7.74
0,-4,0,7.76
0,-3,0,7.78
0,-3,0,7.8
0,-3,0,7.82
-1,-3,0,7.84
-1,-3,0,7.86
-1,-3,0,7.88
-1,-3,0,7.9
-1,-3,0,7.92
-1,-2,0,7.94
-1,-2,0,7.96
-1,-2,0,7.98
-1,-2,0,8
-2,-2,0,8.02
-2,-2,0,8.04
-2,-2,0,8.06
-2,-2,0,8.08
-2,-2,0,8.1
-2,-2,0,8.12
-2,-2,0,8.14
-2,-2,0,8.16
-2,-3,0,8.18
-2,-3,0,8.2
-2,-3,0,8.22
-2,-3,0,8.24
-2,-3,0,8.26
-2,-3,0,8.28
-2,-3,0,8.3
-2,-3,0,8.32
-2,-4,0,8.34
-2,-4,0,8.36
